channel,i,E_lo,E_hi,E_ctr,obs,pred_sm,pred_geo,bkg,P_sm,P_geo,dphi,dphi_base,dphi_breath,dphi_thread,thread_weight,thread_amp,thread_phase,breath_amp,breath_phase,k_rt,kappa_gate,eta,omega,trace_rho_sm,min_eig_rho_sm,purity_rho_sm,herm_err_rho_sm,Pe_sm,Pmu_sm,Ptau_sm,trace_rho_geo,min_eig_rho_geo,purity_rho_geo,herm_err_rho_geo,Pe_geo,Pmu_geo,Ptau_geo
T2K_app_RHC,2,0.13333333333333333,0.2,0.16666666666666669,1.0,1.1470588235294117,1.173977409206584,0.0,0.042915602248141095,0.043922723497990764,0.036512789025051215,0.036730436813981096,-0.001638854018134619,0.0002368677048674572,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0000000000000004,-1.0417091673606734e-13,0.9999999999999847,0.0,0.042915602248141095,0.05317993189268262,0.9039044658591767,0.9999999999999988,-1.1609057704544236e-13,0.9999999999999798,0.0,0.043922723497990764,0.03807886520414252,0.9179984112978655
T2K_app_RHC,3,0.2,0.26666666666666666,0.23333333333333334,3.0,2.0294117647058822,2.15038289401752,0.0,0.02790520578900872,0.029568606148008443,0.03693007804248037,0.037150213234712307,-0.0016575837783418714,0.00023957476435165667,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0000000000000002,-1.9498750327182452e-14,0.9999999999999981,0.0,0.02790520578900872,0.33247975718964307,0.6396150370213485,1.0000000000000004,-2.2623132609679797e-14,0.9999999999999978,0.0,0.029568606148008443,0.2982057928083316,0.6722256010436605
T2K_app_RHC,4,0.26666666666666666,0.3333333333333333,0.3,2.0,2.735294117647059,2.9846398301596513,0.0,0.018491771740812197,0.02017745664415976,0.037347367059909535,0.037569989655443524,-0.0016763135385491244,0.0002422818238358562,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0000000000000002,-5.4907657240717236e-15,0.9999999999999996,0.0,0.018491771740812197,0.541562240459139,0.43994598780004907,0.9999999999999994,-6.680090190593651e-15,0.999999999999998,0.0,0.02017745664415976,0.504287130343907,0.4755354130119327
T2K_app_RHC,5,0.3333333333333333,0.4,0.3666666666666667,2.0,2.735294117647059,3.0676300695227683,0.0,0.012926807762214308,0.014497404114048427,0.03776465607733869,0.037989766076174734,-0.0016950432987563769,0.0002449888833200557,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0,-1.9166216983670178e-15,0.9999999999999994,0.0,0.012926807762214308,0.6731618563989723,0.3139113358388133,1.0000000000000002,-2.4432596368616138e-15,0.9999999999999993,0.0,0.014497404114048427,0.6372939622322424,0.3482086336537094
T2K_app_RHC,6,0.4,0.4666666666666667,0.43333333333333335,7.0,3.264705882352941,3.759969004928663,0.0,0.009476372498194751,0.010913959222167592,0.038181945094767855,0.03840954249690595,-0.00171377305896363,0.00024769594280425527,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0000000000000002,-8.190099726489967e-16,1.0,0.0,0.009476372498194751,0.7574476354798948,0.2330759920219106,0.9999999999999998,-1.3027534779598447e-15,0.9999999999999998,0.0,0.010913959222167592,0.7240143473844751,0.26507169339335707
T2K_app_RHC,7,0.4666666666666667,0.5333333333333333,0.5,3.0,3.0,3.54670023172116,0.0,0.00721872601601627,0.008534219077912157,0.038599234112197005,0.038829318917637155,-0.001732502819170883,0.0002504030022884548,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,0.9999999999999983,-3.713004635486574e-16,0.9999999999999964,0.0,0.00721872601601627,0.8136954075209398,0.17908586646304225,0.9999999999999993,-6.094348565229071e-16,0.9999999999999987,0.0,0.008534219077912157,0.7827482870544931,0.2087174938675941
T2K_app_RHC,8,0.5333333333333333,0.6,0.5666666666666667,2.0,3.0,3.640010666117925,0.0,0.005670645249224727,0.006880403063649648,0.03901652312962616,0.03924909533836837,-0.0017512325793781357,0.0002531100617726543,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0000000000000016,-1.6326093282075333e-16,1.0000000000000029,0.0,0.005670645249224727,0.8527769543795561,0.1415524003712207,0.9999999999999993,-6.019015468199941e-16,0.9999999999999993,0.0,0.006880403063649648,0.8240953678508037,0.1690242290855459
T2K_app_RHC,9,0.6,0.6666666666666666,0.6333333333333333,2.0,2.0294117647058822,2.5269405494770467,0.0,0.004566829454008326,0.0056864293045784334,0.03943381214705532,0.03966887175909958,-0.0017699623395853882,0.00025581712125685377,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,0.9999999999999996,-2.0879092713410538e-16,0.9999999999999993,0.0,0.004566829454008326,0.880906018191491,0.11452715235450028,1.0000000000000002,-2.783340037535716e-16,1.0000000000000007,0.0,0.0056864293045784334,0.8542152974439925,0.1400982732514293
T2K_app_RHC,10,0.6666666666666666,0.7333333333333333,0.7,1.0,1.3235294117647058,1.6912029568555187,0.0,0.003753837846906565,0.0047966457033847614,0.039851101164484475,0.040088648179830794,-0.0017886920997926409,0.00025852418074105325,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,0.9999999999999999,-2.81185722847536e-16,1.0000000000000002,0.0,0.003753837846906565,0.9017695459858894,0.09447661616720389,0.9999999999999998,-9.0987670483962e-17,0.9999999999999993,0.0,0.0047966457033847614,0.8768087914273288,0.11839456286928614
T2K_app_RHC,11,0.7333333333333333,0.8,0.7666666666666666,1.0,0.7941176470588236,1.0413456036013105,0.0,0.0031385831794213713,0.004115699742390145,0.04026839018191363,0.04050842460056201,-0.0018074218599998938,0.0002612312402252528,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0000000000000009,-4.9806465791739056e-17,1.0000000000000016,0.0,0.0031385831794213713,0.9176442814819613,0.07921713533861809,0.9999999999999997,-2.54312073132764e-16,0.9999999999999999,0.0,0.004115699742390145,0.894184680769221,0.10169961948838861
