channel,i,E_lo,E_hi,E_ctr,obs,pred_sm,pred_geo,bkg,P_sm,P_geo,dphi,dphi_base,dphi_breath,dphi_thread,thread_weight,thread_amp,thread_phase,breath_amp,breath_phase,k_rt,kappa_gate,eta,omega,trace_rho_sm,min_eig_rho_sm,purity_rho_sm,herm_err_rho_sm,Pe_sm,Pmu_sm,Ptau_sm,trace_rho_geo,min_eig_rho_geo,purity_rho_geo,herm_err_rho_geo,Pe_geo,Pmu_geo,Ptau_geo
T2K_app_RHC,3,0.2,0.26666666666666666,0.23333333333333334,3.0,2.0294117647058822,2.1628253973155775,0.0,0.02790520578900872,0.02973969543659008,0.040769137002828616,0.04101215630543946,-0.001829897572248597,0.0002644797116062922,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0000000000000002,-1.9498750327182452e-14,0.9999999999999981,0.0,0.02790520578900872,0.33247975718964307,0.6396150370213485,1.0,-2.2878578992291633e-14,0.9999999999999962,0.0,0.02973969543659008,0.2947028701501794,0.6755574344132306
T2K_app_RHC,4,0.26666666666666666,0.3333333333333333,0.3,2.0,2.735294117647059,3.0081778452122743,0.0,0.018491771740812197,0.020336583810330586,0.04085259480631445,0.041096111589585704,-0.0018336435242900474,0.0002650211235031321,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0000000000000002,-5.4907657240717236e-15,0.9999999999999996,0.0,0.018491771740812197,0.541562240459139,0.43994598780004907,1.0000000000000007,-7.144118967820889e-15,1.0000000000000013,0.0,0.020336583810330586,0.5007842764188812,0.47887913977078894
T2K_app_RHC,5,0.3333333333333333,0.4,0.3666666666666667,2.0,2.735294117647059,3.096013883645897,0.0,0.012926807762214308,0.014631544024766232,0.04093605260980029,0.04118006687373195,-0.001837389476331498,0.00026556253539997197,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0,-1.9166216983670178e-15,0.9999999999999994,0.0,0.012926807762214308,0.6731618563989723,0.3139113358388133,1.0000000000000009,-2.5469615055276474e-15,1.0000000000000013,0.0,0.014631544024766232,0.6342433926359109,0.3511250633393238
T2K_app_RHC,6,0.4,0.4666666666666667,0.43333333333333335,7.0,3.264705882352941,3.7977421597370404,0.0,0.009476372498194751,0.011023602325802453,0.041019510413286116,0.041264022157878194,-0.0018411354283729487,0.0002661039472968119,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0000000000000002,-8.190099726489967e-16,1.0,0.0,0.009476372498194751,0.7574476354798948,0.2330759920219106,0.9999999999999996,-1.162252978937265e-15,0.9999999999999987,0.0,0.011023602325802453,0.7214751613535838,0.2675012363206133
T2K_app_RHC,7,0.4666666666666667,0.5333333333333333,0.5,3.0,3.0,3.5833852921250204,0.0,0.00721872601601627,0.008622492211224315,0.041102968216771944,0.04134797744202443,-0.0018448813804143995,0.0002666453591936518,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,0.9999999999999983,-3.713004635486574e-16,0.9999999999999964,0.0,0.00721872601601627,0.8136954075209398,0.17908586646304225,1.0000000000000002,-5.739292873285013e-16,1.0000000000000002,0.0,0.008622492211224315,0.7806807418533397,0.21069676593543615
T2K_app_RHC,8,0.5333333333333333,0.6,0.5666666666666667,2.0,3.0,3.6771041472700405,0.0,0.005670645249224727,0.006950517721207133,0.04118642602025777,0.04143193272617068,-0.00184862733245585,0.0002671867710904917,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0000000000000016,-1.6326093282075333e-16,1.0000000000000029,0.0,0.005670645249224727,0.8527769543795561,0.1415524003712207,1.0000000000000004,-3.436316573016404e-16,1.0000000000000009,0.0,0.006950517721207133,0.8224407107819296,0.1706087714968638
T2K_app_RHC,9,0.6,0.6666666666666666,0.6333333333333333,2.0,2.0294117647058822,2.5512486834587462,0.0,0.004566829454008326,0.005741130427421138,0.041269883823743615,0.04151588801031692,-0.0018523732844973005,0.00026772818298733157,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,0.9999999999999996,-2.0879092713410538e-16,0.9999999999999993,0.0,0.004566829454008326,0.880906018191491,0.11452715235450028,0.9999999999999994,-1.9225356549989462e-16,0.9999999999999989,0.0,0.005741130427421138,0.8529175959756264,0.14134127359695178
T2K_app_RHC,10,0.6666666666666666,0.7333333333333333,0.7,1.0,1.3235294117647058,1.7058423606931157,0.0,0.003753837846906565,0.004838166464233172,0.04135334162722944,0.04159984329446316,-0.0018561192365387513,0.00026826959488417156,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,0.9999999999999999,-2.81185722847536e-16,1.0000000000000002,0.0,0.003753837846906565,0.9017695459858894,0.09447661616720389,1.0000000000000013,-1.2298415215831685e-16,1.0000000000000024,0.0,0.004838166464233172,0.87582005549897,0.11934177803679802
T2K_app_RHC,11,0.7333333333333333,0.8,0.7666666666666666,1.0,0.7941176470588236,1.0489703482309158,0.0,0.0031385831794213713,0.0041458349438058244,0.041436799430715265,0.0416837985786094,-0.0018598651885802018,0.00026881100678101145,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,1.0000000000000009,-4.9806465791739056e-17,1.0000000000000016,0.0,0.0031385831794213713,0.9176442814819613,0.07921713533861809,0.999999999999999,-1.7755116910883925e-16,0.9999999999999982,0.0,0.0041458349438058244,0.893465085814064,0.10238907924212913
T2K_app_RHC,12,0.8,0.8666666666666667,0.8333333333333334,1.0,0.5294117647058824,0.7164948787954817,0.0,0.002662181449077747,0.0036029410410783535,0.041520257234201094,0.04176775386275564,-0.0018636111406216522,0.00026935241867785133,6.0,0.15081124444652771,-2.975189001805308,0.15081124444652771,-2.975189001805308,180.0,0.0,0.0,0.010649466622338281,0.9999999999999993,-1.050660946463561e-16,0.9999999999999989,0.0,0.002662181449077747,0.9299892558922189,0.06734856265870269,0.9999999999999996,-1.6266100235532112e-16,0.9999999999999993,0.0,0.0036029410410783535,0.9073526563359624,0.08904440262295875
